id,graphics,matchmaking,store & microtransactions,technical_issue,mechanics,developer_support,event,community,hero_design,difficulty,review
2703,0,0,0,0,2,2,1,0,0,0,"sự kiện bắn bi không khác gì đẩy xu năm ngoái nhưng tệ hại hơn, bên sever khác thuận buồm xuôi gió bên sever việt chông gai bão táp"
2704,0,2,0,0,0,0,0,0,0,0,ghép trận tệ hại vô cùng
2705,0,0,0,0,0,0,2,0,0,0,nhiệm vụ tệ hại
2706,0,2,0,0,0,0,0,0,0,0,ghép trận quá lâu
2707,0,0,0,0,0,0,0,0,0,0,nhiều phá
2708,0,0,0,2,2,2,0,2,0,0,"kém cỏi, trải nghiệm chơi quá kém, hack lag map auto mà tố không được trong khi văng thì trừ uy tín lung tung? tệ hại game xứng đáng lót dép mlbb rồi"
2709,0,0,0,2,0,0,0,0,0,0,cứ bị xóa game không biết lí do cứ 1 ngày vào là thấy mất game
2710,0,0,0,0,0,0,0,0,0,0,hết cứu
2711,0,2,0,0,0,0,0,0,0,0,game ghép trận không được lệch game tệ hại
2712,0,2,0,0,0,0,0,2,0,0,ghép toàn lũ tệ hại mẹ game tệ hại
2713,0,2,0,0,0,0,0,0,0,0,"game tệ hại, chế độ ghép chưa được tối ưu"
2714,0,0,0,0,2,2,0,2,0,0,game tệ hại phá game chết nhiều tố cáo. không phát hiện vi phạm . game tệ hại
2715,0,0,0,0,0,2,0,0,0,0,"game tệ hại, bắn cũng ban"
2716,1,0,0,2,0,2,0,0,0,0,"lỗi skin mới mrija không fix , máy yếu bật unti là đứng màn"
2717,0,0,0,0,0,2,0,0,0,0,tự nhiên ban tài khoản không lí do
2718,0,0,0,0,0,0,0,0,0,0,game tệ hại tầu khựa
2719,0,0,0,0,0,0,0,0,0,0,vui lòng cung cấp đoạn review bạn cần chuẩn hóa.
2720,0,2,0,0,0,0,0,2,0,0,chơi toàn gặp người không game bớt cho mấy người chơi đi
2721,0,0,0,0,2,0,0,0,0,0,afk vẫn bị trừ sao
2722,0,0,0,0,0,0,0,0,0,0,game ngày càng nhảm nhí xóa không chơi nữa
2723,0,2,0,0,0,0,0,0,0,0,đại cao thủ mà vẫn ghép ra tinh anh thua rất nhiều trận như vậy ghép đồng ranh hoặc ít nhất cao thủ với đại cao thủ mà game ghép kiểu gì đại cao thủ gặp tinh anh đánh kiểu gì
2724,0,0,0,2,2,2,0,2,0,0,game gì mạng lag cái là kêu afk tố cáo thì cũng trừ cho chơi thì cho không thì xóa game mẹ đi làm ăn như tệ hại
2725,0,0,0,2,0,2,0,0,0,0,mạng lỗi mãi không fix.
2726,0,2,0,2,2,0,0,2,0,0,"có đánh giá 0 sao là tôi đánh giá rồi đó game tệ hại, ghép gì toàn afk mà nó không bị gì game thì lag còn bị lỗi game tệ hại tôi ghét những game như này vô cùng"
2727,0,0,0,0,0,0,0,0,0,0,game tệ hại
2728,0,0,0,0,0,2,0,0,0,0,game hay nhưng vũ bảo ăn masala nên được 1 sao
2729,0,0,0,2,0,0,0,0,0,0,tôi biết là liên quân không sập được nhưng làm game cho người ta chơi thôi cái trò kết nối lại mạng tôi mạnh nha oki
2730,0,0,0,0,0,0,0,0,0,0,game hay
2731,0,0,0,2,0,2,0,0,0,0,vào thì không vào được toàn máy trụ lỗi game quá lỗi đề nghị cải thiện nhiều
2732,0,0,0,2,0,2,0,0,0,0,"lỗi sự kiện chung sức, mong game sớm fix"
2733,0,0,0,2,2,0,0,0,0,0,"wifi người ta lỗi thì đổi sang 4g để chơi rồi vẫn không cho vào, vào được rồi cuối game đi phạt uy tín người ta"
2734,0,0,0,2,0,2,0,2,0,0,"game hút máu tài khoản mà chả có đầu tư gì hack map,hack qh,buff bẩn,công khai"
2735,0,0,2,2,0,0,0,0,0,0,càng cập nhật càng lag khó chịu vô cùng
2736,0,0,0,2,2,2,0,2,0,0,càng cập nhật càng tệ hack map tùm lum cập nhật cơ chế tố cáo cho đẹp chứ không làm được gì chơi đàng hoàng chết hơi nhiều lần vẫn bị trừ tao nghĩ game này sắp sập đó
2737,0,0,0,2,0,0,0,0,0,0,không chơi được sự kiện
2738,0,0,0,0,2,0,0,0,0,2,địa gà làm lại con sinestrea khó chơi chết
2739,0,0,2,2,0,0,0,0,0,0,nạp 75k trừ 100k của tao luôn mà không có gửi quân huy về tài khoản game tao nữa.game tệ hại mất tiền tao
2740,0,2,0,0,0,0,0,2,0,0,game server ghép toàn lũ tệ hại không
2741,0,0,0,0,0,0,2,0,0,0,sự kiện tệ hại
2742,0,0,0,2,0,0,0,0,0,0,lỗi không load trận hoài
2743,0,0,2,0,0,0,0,0,0,2,"thà không ra sự kiện cho mát , ra rồi sợ người ta lấy được skin à"
2744,0,2,0,0,0,0,0,2,0,0,game tệ hại tinh anh rồi còn gặp mấy đứa ngu
2745,0,2,0,0,0,0,0,2,0,0,game tệ hại ghép toàn máy tệ hại 1 13 2 9 0 11 5 15 vậy rồi sao tôi chơi mẹ tôi 9 11 mà gánh team tệ hại không nổi lúc đầu 5s giờ tao hủy làm lại 1s
2746,0,2,0,0,0,0,0,2,0,0,tệ hại game tệ hại đánh thì tệ hại ghép tem không khác tệ hại tệ hại game tệ hại nát tệ hại mày ghép trận gặp toàn ngu như tệ hại
2747,0,0,0,2,0,0,0,0,0,0,game lol bảo trì lâu vô cùng
2748,0,0,2,0,2,2,0,2,0,0,game quá tệ hại. toàn thứ tệ hại vào chơi game. tố cáo thì không được. nhà phát hành game chỉ biết ăn tiền và bù nhìn
2749,0,0,0,2,0,0,0,0,0,0,tôi không vào được game
2750,0,0,0,2,0,0,0,0,0,0,không đăng nhập garena được chịu
2751,0,0,0,0,0,0,2,0,0,2,game cho ra mấy cái sự kiện chung sức khó và vô lý hết mức tiêu biểu là sự kiện đẩy xu và bắt bị mới đây
2752,0,0,0,2,0,0,0,0,0,0,game chơi ping cứ lúc lại cao game tệ hại chơi giải trí chơi game tệ hại này xong khó chịu hơn
2753,0,0,0,0,0,0,0,2,0,0,"dù có bỏ game rồi quay lại thì cộng đồng vẫn vậy, vẫn toxic, thậm chí còn hơn trước."
2754,0,0,0,0,0,0,0,0,0,0,game tệ hại
2755,0,0,0,0,0,0,0,0,0,0,game tệ hại.
2756,0,2,0,2,0,2,0,2,0,0,game con mẹ mày toàn sắp team afk sống rồi trừ sao tao huệ chết. app không khắc phục được thì dẹp game đi. tệ hại app tệ hại
2757,0,2,0,0,0,0,0,2,0,0,cuối mùa ghép toàn súc vật đánh thì tranh lên
2758,0,0,0,0,0,0,0,0,0,0,càng ngày càng tệ hại
2759,0,0,0,0,0,0,2,0,0,0,sự kiện như tệ hại chán
2760,0,2,0,2,2,2,0,2,0,0,"bị lỗi rất nhiều, lỗi chữ, lỗi phần bản game khi đang chơi bật lên thấy địch giết 535 trong khi địch chỉ mới giết 1 2 người, chơi vui nhưng lỗi nhiều, dành đường thì nhiều mà tố cáo không phát hiện được gì"
2761,0,0,0,2,0,0,0,0,0,0,sao không đăng nhập facebook được hả
2762,0,0,0,2,0,0,0,2,0,0,vô cùng mẹ nó hack thì nhiều chạy thì ít
2763,0,2,2,2,0,2,0,2,0,0,"game toàn hack, buff bẩn, hút máu nạp thẻ, nhà phát hành cố tình làm ngơ cho những thành phần xấu tồn tại trong game. mọi người không nên chơi game này sẽ lãng phí thời gian."
2764,0,0,0,0,0,0,0,0,0,0,game càng ngày càng tệ hại
2765,0,0,0,2,0,0,0,0,0,0,"này tính ra là 5 sao nhưng mà nó tốn rất nhiều gb lỗi thứ nhất, chơi mà nó cứ mạng lag trong khi đó hiện đang mạng mạnh lỗi thứ 2 lỗi thứ 3 là mỗi lần chơi xong trận thì nó lại đứng đơ và không thể chơi được lỗi thứ 4 là nó cứ nói tài nguyên đang tải trong khi đó tui là tui đã tải xong hết !"
2766,2,0,0,2,0,2,0,0,0,0,khinh thường người dùng android à sao không cho bật 120fps. trong khi iphone lại có???
2767,0,0,0,2,0,0,0,0,0,0,má game tệ hại thật toàn lỗi gì không lúc thì lỗi đường truyền trong khi đó mạng nhà tao vẫn ổn
2768,0,0,0,2,0,0,0,0,0,0,game kì vô cùng không vào được mà vào được thì bị văng
2769,0,2,0,2,0,0,0,2,0,0,game lag hack map afk phá game đầy ra ghép trận không cân sức tí nào
2770,0,0,0,0,0,0,0,0,0,0,tệ hại
2771,0,2,0,0,0,2,0,0,0,0,"game riết làm ăn tệ hại, rank đơn mà 4x ghép với 3 cao thủ rồi chơi kiểu vô cùng được? có cơ chế ghép rank thôi còn tệ hại ổn thì chơi bời làm sao, bảo sao càng ngày càng nát"
2772,0,0,0,2,2,2,0,2,0,0,game tệ hại mấy thằng hack thì không khắc phục cứ dí người chơi trừ uy tín chả làm tệ hại gì cũng trừ
2773,0,2,0,0,0,0,0,2,0,0,ghép trận toàn gặp tệ hại không
2774,0,2,0,0,0,0,0,0,0,0,game các rank cuối mùa như tệ hại
2775,0,2,0,2,2,2,0,2,0,0,"ad mid code như tệ hại, trẻ trâu hack map tố cáo thì không được banned, không làm gì bị cấm trận game có chế độ ghép trận tệ hại như combo"
2776,0,0,0,2,0,0,2,0,0,0,"game cho sự kiện mà không vô chơi được gì hết, chơi 5 tiếng rồi mà không thấy sự kiện bắn bi đâu."
2777,0,2,0,2,2,2,0,2,0,0,"game lỗi nhiều, chơi mvp ss cộng có 1 sao. hack map, aim, buff bẩn, cày thuê, chữ chửi tục thì không cấm, toàn cấm mấy chữ bình thường. ghép lỗi, ghép rank lệch , ghép cả chuỗi lệch trình chuỗi thua, vi phạm tố cáo thì không bị trừ uy tín."
2778,0,0,0,2,0,0,0,0,0,0,"game lag đang giao tranh delay 5s phần lớn là ghép trận, vô trận bị đứng phải out game vô lại xong tính afk"
2779,0,0,0,0,0,0,0,0,0,0,game tệ hại
2780,0,0,0,2,2,2,0,0,0,0,"game tệ hại không chơi ping lên 200 liên tục mặc dù tui dùng mạng 4 5g, game điều chỉnh lại đi, tụt điểm uy tín mãi, tệ hại không chơi được gì mà quảng cáo chơi mượt mà"
2781,0,0,0,0,2,0,0,0,0,0,sao thắng rank không cộng lực chiến mấy ba
2782,0,0,0,0,0,0,0,2,0,0,toàn trẻ trâu với tệ hại nói chung tệ hại nên câm trẻ dưới lớp 6
2783,0,0,0,2,2,2,0,0,0,0,tệ hại game tệ hại văng game xong vô lại trừ 10 uy tín m trừ để tế ông cố nội nhà m hả
2784,0,0,0,0,0,0,1,0,0,0,sự kiện chung sức miễn phí như bố thí
2785,0,2,0,0,0,0,0,0,0,0,ghép trận tệ hại
2786,0,0,0,2,0,0,0,0,0,0,con game duy nhất khiến redmagic 9pro của tôi lag nể phục
2787,0,0,0,0,0,0,0,0,0,0,trò giải trí ít mở.
2788,0,0,0,0,0,2,0,0,0,0,game làm ăn tệ hại!
2789,0,0,0,2,2,0,0,0,0,0,hết trụ rồi mà không có lính siêu cấp
2790,0,0,0,2,2,0,0,0,0,0,"vào game thì báo mất kết nối xong trừ uy tín hết, tệ hại game tệ hại, game tệ hại"
2791,0,0,0,2,0,0,0,0,0,0,wifi tệ hại
2792,0,2,0,0,2,0,0,0,0,0,"nếu là tôi, tôi đánh giá âm sao luôn ạ tệ hại tôi chơi giết tận 10 kill rồi hỗ trợ 5 lần sao không cho mvp tệ hại nhà nó thực chứ"
2793,0,0,0,2,0,0,0,0,0,0,vào là hiện ảnh alicu vừa đợi vừa bấm vào màn hình mà vẫn không có động tĩnh gì cứ phải xóa đi tải lại lag hết cả máy xong lại đợi tải lại tài nguyên nữa cứ 2 ngày là lại xảy ra hiện tượng này
2794,0,0,0,2,0,0,0,0,0,0,cập nhật là tải lại từ đầu rất mất thời gian
2795,0,2,0,0,0,0,0,2,0,0,ghép trận tệ hại con game tệ hại này mà vẫn có người chơi được chắc toàn các cháu bé thôi bảo sao môi trường game nát quá
2796,0,2,0,0,0,0,0,2,0,0,tệ hại game ghép tệ hại gì toàn trẻ trâu vô phá game. afk
2797,0,0,0,2,2,2,0,0,0,0,đang ghép trận bình thường cái bị lỗi kết nối mà cái lỗi này do game tôi vô lại vẫn tính là afk đề nghị nhà phát hành để ý
2798,0,0,0,2,0,0,0,0,0,0,mạng đang 5 cục mà kêu là không kết nối được
2799,0,0,0,2,0,0,0,0,0,0,lỗi nhiều
2800,0,0,0,2,0,2,0,0,0,0,tệ hại game mạng thì mạnh trong game thì đỏ cứ lag không đánh được tệ hại garena
2801,0,2,0,0,0,0,0,2,0,0,ghép cho đội tôi toàn mấy thằng tệ hại
2802,0,0,0,2,0,2,0,0,0,0,đang chơi bình thường tự nhiên vô lại còn 7 tướng là sao vậy garena
2803,0,2,0,0,2,1,0,2,0,0,"game ngày càng chán, ghép team lệch trình, phá game thì không tố cáo được, nó tranh lane tôi phải đi lane khác cũng bị trừ uy tín, nói chung là còn rất nhiều cái muốn nói nhưng không nói hết được, chỉ mong anh gà cải thiện chứ đừng để ai cũng đánh giá game 1"
2804,0,0,0,0,0,2,0,0,0,0,game tệ hại. thằng chủ bú ít thôi
2805,0,0,0,2,0,2,0,0,0,0,"cảm giác rất tệ khi chơi , lỗi không vào game được , đang chơi thì văng , đem lại trải nghiệm không tốt cho người chơi , không lắng nghe ý kiến và vẫn chưa fix được lỗi , yêu cầu cập nhật và fix các lỗi !"
2806,0,0,0,2,0,2,0,0,0,0,không cập nhật được.tôi không hiểu garena kiểu gì không biết
2807,0,0,0,2,0,0,0,0,0,0,game vô rồi bị kích ra rồi vô lại vẫn bị kích
2808,0,0,0,2,0,2,0,0,0,0,cập nhật càng tệ
2809,0,0,0,0,0,0,0,0,0,0,game tệ hại
2810,0,2,0,0,0,0,0,2,0,0,garena chơi đấu hạng ghép team toàn gánh phá game còn team địch thì ai nấy cũng biết chơi không phá game không hài lòng
2811,0,2,0,0,0,0,0,0,0,2,game bị gì á ghép trận không công bằng gì hết chơi rank lúc nào cũng thua từ rank kim cương xuống bạc kim
2812,0,0,0,2,0,0,0,0,0,0,"tải gói tài nguyên xong hết cái vô lại thấy chưa tải lại bắt tải lại , lần này game quá lag"
2813,0,2,0,2,0,0,0,2,0,0,"hack, buff bẩn, map sáng,... game ngày càng tệ hại"
2814,0,2,0,0,1,0,0,0,0,0,quá tệ toàn buff tướng cơ chế ghép gây nghiện mọi người không nên chơi
2815,0,0,0,2,0,0,0,0,0,0,vào cứ văng game tệ hại
2816,0,2,0,0,0,0,0,2,0,0,ghép trận team mình toàn tệ hại còn team bạn lại như tuyển thủ chịu game
2817,0,0,0,0,0,1,0,0,0,0,đang chơi bị mẹ gank mong game khắc phục
2818,0,0,0,2,0,0,0,0,0,0,"vào thì không được mà cứ kêu cập nhật, mạng khỏe mà cứ lỗi kết nối mạng là sao? game tệ hại"
2819,0,2,0,2,2,0,0,0,0,0,cơ chế xếp điểm mvp quá lỗi hack map tràn lan
2820,0,2,0,0,0,2,0,2,0,0,"game tệ hại, ghép cho team toàn bọn tệ hại nhất là khi leo rank, phá game tố cáo không được còn bị tố cáo ngược lại, yêu cầu game ghép cho người chơi hiểu ý bớt test tướng đi"
2821,0,0,0,2,0,0,0,0,0,0,không vô game được
2822,0,0,0,0,0,0,0,2,0,0,ad thì feed rừng không ăn mục tiêu top bỏ đường sp bỏ ad mid ôm đường từ đầu đến cuối
2823,0,2,2,0,0,2,0,2,0,0,"game tệ hại người ta vậy, rank tệ hại vô cùng không có công bằng nổi, ghép toàn thú không đúng con chó gà lo ham tiền mà quên đi kĩ năng"
2824,0,2,0,0,0,0,0,2,0,0,ghép toàn team như tệ hại
2825,0,0,0,2,0,0,0,0,0,0,game lỗi tùm lum
2826,0,2,0,0,0,0,0,2,0,0,ghép đội tệ hại à
2827,0,2,0,0,0,0,0,2,0,0,game toàn ghép mấy thằng bên mình không biết chơi còn bên nó đánh ghê vô cùng
2828,0,0,0,2,0,0,0,0,0,0,sao vào game không được lỗi đường truyền mmmm
2829,0,0,0,2,0,2,0,0,0,0,sửa cái bug tải đến 99 thì bị đứng đi
2830,0,0,0,2,0,0,0,0,0,0,game tệ hại cập nhật hoài
2831,0,0,0,2,0,0,0,0,0,0,game bị gì ấy sự kiện bữa tiệc sinh nhật tôi không vô được ????
2832,0,2,0,2,2,0,0,0,0,0,game gì mà toàn bị lỗi không cho vào trận lúc vào được xong ra cũng bị trừ 5 uy tín trong khi không làm gì game không vô được trận xong bị trừ uy tín đã thế giờ chỉ được cộng 3 uy tín vậy đến khi nào mới được chơi rank
2833,0,0,0,2,2,1,0,2,0,0,"game ơi mong anh gà tối ưu hệ thống tố cáo lại, không phải là em tiêu cực gì tại giờ em thấy game nó càng ngày càng đi xuống, giờ thì hack map tràn lan mọi người cộng đồng game thủ cũng có những ý kiến đóng góp rất nhiều rồi mà anh gà cứ không khắc phục cho anh em game thủ, em gắn bó với game cũng chỉ mới được hơn 4 năm thôi nhưng giờ em thấy nó tệ lắm mong anh gà cố gắng khắc phục để game ngày càng đi lên em không muốn game phải sập đâu i love liên quân"
2834,0,0,0,2,0,0,0,0,0,0,quá nặng
2835,0,0,0,2,0,2,0,0,0,0,sửa lỗi rất lâu
2836,0,0,0,2,2,2,0,0,0,0,đang chơi rank thì để đang tải mà mạng vẫn rất mạnh vào lại thì bị trừ uy tín yêu cầu garena bồi thường uy tín
2837,0,0,0,2,2,0,0,2,0,0,"game hay mà chấm vi phạm như tệ hại, đứa afk nguyên trận thì báo là không vi phạm, đứa mạng lag đứng có xíu 8 uytin. lỗi game không vào được trận cũng trừ uytin"
2838,0,2,0,0,0,0,0,0,0,0,game ghép trận tệ hại
2839,0,2,0,2,2,0,0,2,0,0,nói chung game giờ chắc không khác gì game tệ hại . tố cáo ghép trận hack buff bẩn vào trận thì đến 99 im ru không vào trận
2840,0,0,0,2,0,0,0,0,0,0,vào là văng game
2841,0,0,0,2,2,0,0,2,0,0,hack nhiều tố cáo thì chán
2842,0,2,0,0,0,0,0,0,0,0,ghép trận không đúng
2843,0,2,0,2,2,2,0,2,0,0,"game ghép trận bên mình toàn súc vật team bạn thì cỡ tuyển thủ, tố cáo thì không trừ uy tín, hack map rõ rành rành tố cáo vẫn không bị gì"
2844,0,0,0,2,0,0,0,0,0,0,mạng khỏe và không vào được game
2845,0,2,2,2,0,0,0,2,0,0,game tệ hại toàn hack buff bẩn ghép trận không công bằng hút máu là hay
2846,0,0,0,2,0,0,0,0,0,0,sao vô không được
2847,0,0,0,2,2,0,0,0,0,0,lỗi thì lắm mà trừ uy tín thì nhiều
2848,0,2,0,2,2,2,0,2,0,0,chơi càng ngày làm sao tranh lean báo cáo lại không bị trừ còn trong team afk 2 3 người lại bị trừ sao lỗi nhiều đang chuẩn bị vô trận lại kêu đang kết nối vô để đăng nhập thì lại kêu là lỗi do mạng do đường dây không vô được mong nhà sản xuất sửa lại
2849,0,2,0,0,2,0,0,0,0,0,team afk vẫn trừ sao ??
2850,0,0,0,2,0,0,0,0,0,0,bị lỗi nhiều lag với bị cấu hình lỗi
2851,0,2,0,0,2,0,0,2,0,0,nói thật cái luật chơi mãi 1 tướng thế này thật sự chán các ông ăn thịt. ví dụ như thịt bò chẳng hạn vài bữa có thấy chán không . tranh được thì bị tranh chấp. thật sự nản với cái luật vớ vẩn này luôn
2852,0,0,0,2,2,0,0,0,0,0,"game đang vào trận thì không kết nối được, xong bảo mình afk trừ uy tín, game quá lỗi"
2853,0,2,0,2,0,0,0,2,0,0,"buff bẩn quá nhiều, lag máy"
2854,0,0,0,2,0,1,0,0,0,0,lỗi không vào được game mong game sửa nhanh lỗi này
2855,0,2,0,2,0,0,0,2,0,0,"ra cái game gì cũng hack được ,cái liên quân ra toàn hack chơi riết chán không muốn chơi game còn lỗi không vào được"
2856,0,0,0,2,0,0,0,0,0,0,game lag liên tục
2857,0,0,0,2,0,0,0,0,0,0,lỗi rồi chồng ơi
2858,0,0,0,2,0,0,0,0,0,0,không cập nhật cho tao luôn.
2859,0,0,0,0,0,0,0,0,0,0,"tôi tạo tài khoản khác để làm sự kiện,tôi không cần hướng dẫn tân thủ mà game cứ bắt làm 1 trận để làm quen.tôi thật sự cảm thấy nó phiền,không có nút x để thoát ra hướng dẫn tân thủ luôn"
2860,0,2,0,2,2,1,0,2,0,0,"game bị gì á vào trận thì bị lag trừ 5 uy tín , chơi 1 4 9 bị tố thì trừ 5 đến 6 uy tín , có lúc team afk hết tố thì không không thấy vấn đề gì có khi chơi 5 trận thì đồng đội 0 9, 3 14, 1 10,2 18,1 12 tố thì không có vấn đề con yêu cầu liên quân cải thiện uy tín chứ chơi mà giờ chỉ 63 uy tín và cải thiện cày uy tín không hạn chế 3 trận lên 5 đến 10 trận để hồi hơn mong game cải thiện hơn và lại game cần ra ít sự kiện hơn sau hè để các học sinh có thể vẫn học vẫn chơi cần sửa uy tín game chứ không ổn"
2861,0,0,0,2,0,0,0,0,0,0,game bị văng ra không đăng nhập lại được đến chịu
2862,0,0,0,2,0,0,0,0,0,0,lỗi kết nối hoài luôn
2863,0,0,0,2,0,0,0,0,0,0,game gì lỗi không vào không được!
2864,0,0,0,2,0,0,0,0,0,0,ê game mạng đang ổn bình thường mà cứ bị văng với không vào được là sao??
2865,0,2,0,0,2,1,0,2,0,0,"xin chào nhà phát hành.em chơi mà sao trừ hoài vậy ạ, còn chat thì bị cấm là sao vậy, với em còn gặp mấy đứa vô chơi mà afk rồi sao chơi.em nói nhà phát hành để mong cải thiện lại nha,chứ chơi như thế thì sao chơi"
2866,0,0,0,2,0,0,0,0,0,0,lỗi game người ta vào được tôi vào hiện mã gì đấy xong bị đẩy ra????
2867,0,0,0,0,2,0,0,0,0,0,"chả biết ra cái uy tín để làm gì, dưới 70 uy tín không được chơi game mà trừ 6 với bị tố cáo thêm 3 uy tín, trừ gần hết còn chơi gì nữa"
2868,0,2,0,1,0,1,0,0,0,0,lỗi thì fix rồi nhưng ghép trận hơi đểu
2869,0,0,0,0,2,0,0,0,0,0,game chuyên về cắn lén
2870,0,0,0,2,0,0,0,0,0,0,chậm quá chậm
2871,0,0,0,2,0,0,0,0,0,0,game cập nhật lag văng liên tục
2872,0,0,0,2,0,0,0,0,0,0,game tệ hại bất buff bẩn chanh lên game thì lag điện thoại mới mua mà vào game thì lag vô cùng thoát ra cũng không được nên tao mới gỡ cài đặt
2873,0,0,0,2,0,2,0,0,0,0,sao game chơi toàn đuổi người chơi hoài vậy chơi được vài tháng cái lại vào game thì hiện lại đăng nhập từ đầu y như mới tải vậy là sao ạ cần lời giải thích
2874,0,2,0,2,0,0,0,2,0,0,liên quân xuống cấp là do cập nhật liên miên cấu hình cao quá chơi thì gặp pubg bẩn nên game thành game tệ hại
2875,0,0,0,2,2,0,0,0,0,0,vào trận toàn bị khựng còn trừ uy tín
2876,0,2,0,0,1,1,0,2,0,0,"game tệ hại, vừa chỉnh lại hệ thống chọn vị trí xong vẫn có đứa cướp vị trí, buộc tôi phải chọn đường khác mà đấu xong thì bị tố cáo, anh gà có đang ức chế người chơi rank kim cương trở xuống không vậy"
2877,0,0,0,2,0,0,0,0,0,0,tôi yêu cầu game xóa cái cách mỗi lần cập nhật là tải lại hết tất cả
2878,0,0,0,2,2,2,0,2,0,0,"cấm tôi chơi trong khi tôi không hack hay mod skin gì cả , game càng ngày càng tệ hại còn lỗi load trận nữa mong game nhanh chóng khắc phục lại lỗi này, tôi không làm gì mà vẫn bị cấm chơi trong khi mấy thằng hack khác tôi tố cáo mà không cấm ?? làm ăn kiểu gì vậy?? dạo này chơi toàn văng không máy mạnh hay yếu đều văng chả chơi bời được gì"
2879,0,0,0,2,0,0,0,0,0,0,vào rank mạng lại lag rõ là vừa bật 5g và wifi
2880,0,0,0,0,2,1,0,0,0,0,yêu cầu garena giảm sức mạnh những con tướng khống chế
2881,0,0,0,2,0,0,0,0,0,0,đang chơi đứng im luôn nhắn tin thì được
2882,0,0,0,0,0,0,0,0,0,0,game chán
2883,0,0,0,2,0,2,0,0,0,0,tôi cho 2 sao thôi vì lúc tôi vô game thì nó cứ hiện ra hình của mấy con tướng .và tôi đợi rất lâu để bình thường lại mà không có phản ứng gì mong trò chơi sửa lại
2884,0,0,0,2,0,0,0,0,0,0,hở tý là văng tệ hại
2885,0,0,0,0,2,0,0,0,0,0,nên bỏ chế độ chọn tướng theo hệ thống đi . rất ức chế người chơi
2886,0,0,0,2,2,0,0,2,0,0,lag vô cùng còn afk tố cáo cũng không được
2887,2,0,0,2,0,2,0,0,0,0,"sửa lỗi đang chơi cờ liên quân bị mất hiệu ứng kỹ năng đi ạ. quá khó chịu nhìn như kiểu đánh vô không khí, nhạt nhẽo. cái lỗi tồn tại lâu rồi mà không chịu sửa"
2888,0,0,0,2,0,0,0,0,0,0,hiện tại không vào game được???
2889,0,0,0,2,2,0,0,0,0,0,chơi bình thường mà vẫn trừ uy tín là sao
2890,0,0,0,2,0,0,0,2,0,0,hack nhiều
2891,0,0,0,2,2,0,0,0,0,0,vãi game thật game vô lag trong khi wifi tôi 5 vạch tôi out ra vô lại vẫn lag còn gửi tôi thư phạt afk còn trừ hết uy tín tao?? mẹ game tệ hại vô cùng
2892,0,2,0,0,0,0,0,2,0,0,toàn bị ghép trận với server tệ hại
2893,0,0,2,2,0,0,0,0,0,0,game tệ hại toàn bị lỗi game
2894,0,0,0,2,0,0,0,0,0,0,lúc đang sắp vào trận lại hiện đang kết nối
2895,0,0,0,0,2,0,0,0,1,2,cái cơ chế cân bằng làm cho quả chỉnh sửa một con tướng khỏe mất cân bằng 2 phát bắn là nằm niệm luôn thì chơi bời gì nữa?
2896,0,2,0,0,0,0,0,0,0,0,"ghép trận không công bằng bên đối thủ toàn người biết chơi bên mình toàn những người mới tập chơi, tỉ lệ thua rất cao dù là người có kĩ năng nhưng ghép trận vậy không công bằng, người chơi cảm thấy khó chịu và tụt hứng!"
2897,0,0,0,2,0,0,0,0,0,0,game nặng đang chơi thì văng
2898,0,0,0,2,0,0,0,2,0,0,game tệ hại toàn gặp afk lúc chọn đăng nhập khách thì lâu lâu lại mất tài khoản
2899,0,0,0,2,0,2,0,0,0,0,"đùa lúc vô trận chạy hết thanh nó lỗi hiện đang kết nối bắt xóa vô lại rank cũng bị vậy mấy tháng rồi không sửa đi , mạng đầy cây mà vẫn vậy không biết garena làm ăn sao có cái lỗi mãi không sửa"
2900,0,0,0,2,0,0,0,0,0,0,mạng căng mà vẫn báo đường truyền yếu game lỗi vô cùng
2901,0,0,0,0,0,0,0,0,0,0,cập nhật lại chán vô cùng.
2902,0,2,0,0,0,0,0,2,0,0,cơ chế ghép trận quá oan ức cho người chơi đi đơn cứ chuỗi win được vài trận thì kiểu gì cũng ghép phải team đánh như máy không afk thì cũng feed chả hiểu kiểu gì
2903,0,0,0,2,0,0,0,2,0,0,"chửi nhiều vô cùng, xong lại còn lag nữa"
2904,0,0,0,0,2,0,0,0,0,0,không hồi được điểm uy tín
2905,0,0,0,0,2,0,0,0,1,0,tăng sức mạnh cho butter đi về cuối phế quá
2906,0,0,0,0,0,0,0,0,0,0,và
2907,0,0,0,2,0,0,0,0,0,0,chơi được vài ngày xong không vào được tệ hại
2908,0,2,0,2,2,0,2,2,0,0,"tính năng ghép quá chán team bạn thì cục top miền , top việt còn team mình thì toang phá ý thức kém game quá lag , tuy thanh vô trận đầy nhưng lại không vô được bị trừ uy tín lẫn sao sự kiện chung sức thì khó cho mấy người chơi 1 tài khoản thì không làm được nhiều , nhiều lần không nhận được skin"
2909,0,2,2,2,2,2,0,2,0,0,"chênh lệch hạng cao, phá game tố cáo thì chưa phát hiện hành vi, thường vào game không được, nạp thì quân huy ít, nói chung game cần sửa lại đi chứ không ai mà chơi được"
